"election_id","electoral_district_id","type","partisan","primary_party","electorate_specifications","special","office","filing_closed_date","number_elected","number_voting_for","ballot_id","ballot_placement","id"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","31","6","20614"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","34","6","20615"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","37","6","20616"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","40","6","20617"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","60","6","20618"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","63","6","20619"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","66","6","20620"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","69","6","20621"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","92","6","20622"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","95","6","20623"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","98","6","20624"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","121","6","20625"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","124","6","20626"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","127","6","20627"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","130","6","20628"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","150","6","20629"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","153","6","20630"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","156","6","20631"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","159","6","20632"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","182","6","20633"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","185","6","20634"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","188","6","20635"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","211","6","20636"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","214","6","20637"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","217","6","20638"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","220","6","20639"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","240","6","20640"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","243","6","20641"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","246","6","20642"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","249","6","20643"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","272","6","20644"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","275","6","20645"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","278","6","20646"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","281","6","20647"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","301","6","20648"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","304","6","20649"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","307","6","20650"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","310","6","20651"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","333","6","20652"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","336","6","20653"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","339","6","20654"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","362","6","20655"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","365","6","20656"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","368","6","20657"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","371","6","20658"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","391","6","20659"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","394","6","20660"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","397","6","20661"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","400","6","20662"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","423","6","20663"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","426","6","20664"
"30000","60161","","NO","","","no","Member School Board","1900-01-01","1","1","71","28","20665"
"30000","60161","","NO","","","no","Member School Board","1900-01-01","1","1","170","28","20666"
"30000","60124","","NO","","","no","Member House of Delegates","1900-01-01","1","1","200","8","20667"
"30000","60124","","NO","","","no","Member House of Delegates","1900-01-01","1","1","203","8","20668"
"30000","60161","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","169","18","20669"
"30000","60292","","NO","","","no","Member School Board","1900-01-01","1","1","234","28","20670"
"30000","60332","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","86","12","20671"
"30000","60018","","NO","","","no","Treasurer","1900-01-01","1","1","229","11","20672"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","7","6","20673"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","10","6","20674"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","13","6","20675"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","16","6","20676"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","39","6","20677"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","42","6","20678"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","45","6","20679"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","68","6","20680"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","71","6","20681"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","74","6","20682"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","77","6","20683"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","97","6","20684"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","100","6","20685"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","103","6","20686"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","106","6","20687"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","129","6","20688"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","132","6","20689"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","135","6","20690"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","138","6","20691"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","158","6","20692"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","161","6","20693"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","164","6","20694"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","167","6","20695"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","190","6","20696"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","193","6","20697"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","196","6","20698"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","219","6","20699"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","222","6","20700"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","225","6","20701"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","228","6","20702"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","248","6","20703"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","251","6","20704"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","254","6","20705"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","257","6","20706"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","280","6","20707"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","283","6","20708"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","286","6","20709"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","309","6","20710"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","312","6","20711"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","315","6","20712"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","318","6","20713"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","338","6","20714"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","341","6","20715"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","344","6","20716"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","347","6","20717"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","370","6","20718"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","373","6","20719"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","376","6","20720"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","379","6","20721"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","399","6","20722"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","402","6","20723"
"30000","60094","","NO","","","no","Member House of Delegates","1900-01-01","1","1","370","8","20724"
"30000","60132","","NO","","","no","Sheriff","1900-01-01","1","1","24","11","20725"
"30000","60132","","NO","","","no","Sheriff","1900-01-01","1","1","27","11","20726"
"30000","60122","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","96","18","20727"
"30000","60213","","NO","","","no","Member House of Delegates","1900-01-01","1","1","386","8","20728"
"30000","60314","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","110","18","20729"
"30000","60327","","NO","","","no","Member School Board","1900-01-01","1","1","72","28","20730"
"30000","60170","","NO","","","no","Member School Board","1900-01-01","1","1","189","28","20731"
"30000","60097","","NO","","","no","Member School Board","1900-01-01","1","1","196","28","20732"
"30000","60043","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","14","18","20733"
"30000","60126","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","6","12","20734"
"30000","60261","","NO","","","no","Member House of Delegates","1900-01-01","1","1","331","8","20735"
"30000","60261","","NO","","","no","Member House of Delegates","1900-01-01","1","1","334","8","20736"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","1","6","20737"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","4","6","20738"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","27","6","20739"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","30","6","20740"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","33","6","20741"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","36","6","20742"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","56","6","20743"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","59","6","20744"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","62","6","20745"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","65","6","20746"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","88","6","20747"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","91","6","20748"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","94","6","20749"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","117","6","20750"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","120","6","20751"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","123","6","20752"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","126","6","20753"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","146","6","20754"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","149","6","20755"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","152","6","20756"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","155","6","20757"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","178","6","20758"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","181","6","20759"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","184","6","20760"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","187","6","20761"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","207","6","20762"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","210","6","20763"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","213","6","20764"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","216","6","20765"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","239","6","20766"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","242","6","20767"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","245","6","20768"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","268","6","20769"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","271","6","20770"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","274","6","20771"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","277","6","20772"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","297","6","20773"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","300","6","20774"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","303","6","20775"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","306","6","20776"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","329","6","20777"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","332","6","20778"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","335","6","20779"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","358","6","20780"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","262","6","20781"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","265","6","20782"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","288","6","20783"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","291","6","20784"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","294","6","20785"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","317","6","20786"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","320","6","20787"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","323","6","20788"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","326","6","20789"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","346","6","20790"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","349","6","20791"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","352","6","20792"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","355","6","20793"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","378","6","20794"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","381","6","20795"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","384","6","20796"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","407","6","20797"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","410","6","20798"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","413","6","20799"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","416","6","20800"
"30000","60081","","NO","","","no","Member School Board","1900-01-01","1","1","49","28","20801"
"30000","60081","","NO","","","no","Member School Board","1900-01-01","1","1","52","28","20802"
"30000","60145","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","198","18","20803"
"30000","60081","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","48","18","20804"
"30000","60081","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","51","18","20805"
"30000","60298","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","92","18","20806"
"30000","60228","","NO","","","no","Member House of Delegates","1900-01-01","1","1","109","8","20807"
"30000","60157","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","46","18","20808"
"30000","60060","","NO","","","no","Treasurer","1900-01-01","1","1","197","12","20809"
"30000","60104","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","55","18","20810"
"30000","60272","","NO","","","no","Member School Board","1900-01-01","1","1","31","28","20811"
"30000","60322","","NO","","","no","Member School Board","1900-01-01","1","1","247","28","20812"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","178","8","20813"
"30000","60294","","NO","","","no","Member House of Delegates","1900-01-01","1","1","207","8","20814"
"30000","60251","","NO","","","no","Member School Board","1900-01-01","1","1","94","28","20815"
"30000","60265","","NO","","","no","Treasurer","1900-01-01","1","1","69","13","20816"
"30000","60265","","NO","","","no","Treasurer","1900-01-01","1","1","104","13","20817"
"30000","60211","","NO","","","no","Member School Board","1900-01-01","1","1","112","28","20818"
"30000","60056","","NO","","","no","Member Town Council - Special","1900-01-01","1","1","255","30","20819"
"30000","60076","","NO","","","no","Member House of Delegates","1900-01-01","1","1","125","8","20820"
"30000","60152","","NO","","","no","Member School Board","1900-01-01","1","1","90","28","20821"
"30000","60190","","NO","","","no","Sheriff","1900-01-01","1","1","8","11","20822"
"30000","60334","","NO","","","no","Member House of Delegates","1900-01-01","1","1","339","8","20823"
"30000","60182","","NO","","","no","Member School Board","1900-01-01","1","1","242","28","20824"
"30000","60238","","NO","","","no","Treasurer","1900-01-01","1","1","61","13","20825"
"30000","60197","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","36","18","20826"
"30000","60303","","NO","","","no","Member School Board At Large","1900-01-01","1","1","73","26","20827"
"30000","60321","","NO","","","no","Member School Board","1900-01-01","1","1","111","28","20828"
"30000","60044","","NO","","","no","Member School Board","1900-01-01","1","1","151","28","20829"
"30000","60044","","NO","","","no","Member School Board","1900-01-01","1","1","186","28","20830"
"30000","60044","","NO","","","no","Member School Board","1900-01-01","1","1","337","28","20831"
"30000","60219","","NO","","","no","Member House of Delegates","1900-01-01","1","1","196","8","20832"
"30000","60185","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","189","18","20833"
"30000","60291","","NO","","","no","Member House of Delegates","1900-01-01","1","1","135","8","20834"
"30000","60118","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","45","12","20835"
"30000","60148","","NO","","","no","Member School Board - Special","1900-01-01","1","1","153","25","20836"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","215","6","20837"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","218","6","20838"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","221","6","20839"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","224","6","20840"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","244","6","20841"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","247","6","20842"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","250","6","20843"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","253","6","20844"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","276","6","20845"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","279","6","20846"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","282","6","20847"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","285","6","20848"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","305","6","20849"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","308","6","20850"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","311","6","20851"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","314","6","20852"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","337","6","20853"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","340","6","20854"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","343","6","20855"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","366","6","20856"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","369","6","20857"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","372","6","20858"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","375","6","20859"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","395","6","20860"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","398","6","20861"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","401","6","20862"
"30000","60129","","NO","","","no","Attorney General","1900-01-01","1","1","404","6","20863"
"30000","60054","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","50","18","20864"
"30000","60185","","NO","","","no","Member School Board","1900-01-01","1","1","188","28","20865"
"30000","60332","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","86","10","20866"
"30000","60285","","NO","","","no","Member House of Delegates","1900-01-01","1","1","367","8","20867"
"30000","60118","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","45","10","20868"
"30000","60238","","NO","","","no","Sheriff","1900-01-01","1","1","77","11","20869"
"30000","60336","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","260","18","20870"
"30000","60310","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","236","12","20871"
"30000","60021","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","247","18","20872"
"30000","60076","","NO","","","no","Member House of Delegates","1900-01-01","1","1","49","8","20873"
"30000","60076","","NO","","","no","Member House of Delegates","1900-01-01","1","1","55","8","20874"
"30000","60239","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","6","18","20875"
"30000","60115","","NO","","","no","Member House of Delegates","1900-01-01","1","1","147","8","20876"
"30000","60115","","NO","","","no","Member House of Delegates","1900-01-01","1","1","150","8","20877"
"30000","60135","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","44","18","20878"
"30000","60246","","NO","","","no","Sheriff","1900-01-01","1","1","81","11","20879"
"30000","60254","","NO","","","no","Member House of Delegates","1900-01-01","1","1","344","8","20880"
"30000","60310","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","238","10","20881"
"30000","60100","","NO","","","no","Sheriff","1900-01-01","1","1","232","11","20882"
"30000","60134","","NO","","","no","Member House of Delegates","1900-01-01","1","1","111","8","20883"
"30000","60034","","NO","","","no","Member House of Delegates","1900-01-01","1","1","320","8","20884"
"30000","60031","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","14","18","20885"
"30000","60003","","NO","","","no","Member School Board","1900-01-01","1","1","133","28","20886"
"30000","60149","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","117","18","20887"
"30000","60300","","NO","","","no","Chairman Board of Supervisors","1900-01-01","1","1","190","15","20888"
"30000","60279","","NO","","","no","Member School Board - At Large","1900-01-01","2","2","97","26","20889"
"30000","60102","","NO","","","no","Member House of Delegates","1900-01-01","1","1","233","8","20890"
"30000","60286","","NO","","","no","Member House of Delegates","1900-01-01","1","1","127","8","20891"
"30000","60313","","NO","","","no","Member House of Delegates","1900-01-01","1","1","317","8","20892"
"30000","60256","","NO","","","no","Treasurer","1900-01-01","1","1","75","13","20893"
"30000","60143","","NO","","","no","Member House of Delegates","1900-01-01","1","1","61","8","20894"
"30000","60143","","NO","","","no","Member House of Delegates","1900-01-01","1","1","64","8","20895"
"30000","60140","","NO","","","no","Member House of Delegates","1900-01-01","1","1","65","8","20896"
"30000","60137","","NO","","","no","Member House of Delegates","1900-01-01","1","1","54","8","20897"
"30000","60054","","NO","","","no","Member School Board","1900-01-01","1","1","49","28","20898"
"30000","60320","","NO","","","no","Commonwealth's Attorney","1900-01-01","1","1","138","10","20899"
"30000","60053","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","47","18","20900"
"30000","60022","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","19","18","20901"
"30000","60015","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","194","18","20902"
"30000","60324","","NO","","","no","Member House of Delegates","1900-01-01","1","1","15","8","20903"
"30000","60324","","NO","","","no","Member House of Delegates","1900-01-01","1","1","47","8","20904"
"30000","60188","","NO","","","no","Member Town Council","1900-01-01","2","2","97","30","20905"
"30000","60217","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","165","18","20906"
"30000","60217","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","226","18","20907"
"30000","60280","","NO","","","no","Mayor","1900-01-01","1","1","98","29","20908"
"30000","60267","","NO","","","no","Member House of Delegates","1900-01-01","1","1","416","8","20909"
"30000","60267","","NO","","","no","Member House of Delegates","1900-01-01","1","1","419","8","20910"
"30000","60092","","NO","","","no","Member House of Delegates","1900-01-01","1","1","18","8","20911"
"30000","60092","","NO","","","no","Member House of Delegates","1900-01-01","1","1","230","8","20912"
"30000","60241","","NO","","","no","Sheriff","1900-01-01","1","1","339","11","20913"
"30000","60131","","NO","","","no","Member House of Delegates","1900-01-01","1","1","295","8","20914"
"30000","60131","","NO","","","no","Member House of Delegates","1900-01-01","1","1","298","8","20915"
"30000","60049","","NO","","","no","Member School Board","1900-01-01","1","1","92","28","20916"
"30000","60329","","NO","","","no","Member School Board","1900-01-01","1","1","290","28","20917"
"30000","60329","","NO","","","no","Member School Board","1900-01-01","1","1","345","28","20918"
"30000","60241","","NO","","","no","Treasurer","1900-01-01","1","1","3","13","20919"
"30000","60241","","NO","","","no","Treasurer","1900-01-01","1","1","253","13","20920"
"30000","60241","","NO","","","no","Treasurer","1900-01-01","1","1","340","13","20921"
"30000","60317","","NO","","","no","Member School Board","1900-01-01","1","1","84","28","20922"
"30000","60310","","NO","","","no","Treasurer","1900-01-01","1","1","65","13","20923"
"30000","60015","","NO","","","no","Member School Board","1900-01-01","1","1","195","28","20924"
"30000","60052","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","169","18","20925"
"30000","60184","","NO","","","no","Member House of Delegates","1900-01-01","1","1","283","8","20926"
"30000","60190","","NO","","","no","Commissioner of Revenue","1900-01-01","1","1","10","12","20927"
"30000","60322","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","247","18","20928"
"30000","60058","","NO","","","no","Sheriff","1900-01-01","1","1","267","11","20929"
"30000","60058","","NO","","","no","Sheriff","1900-01-01","1","1","328","11","20930"
"30000","60058","","NO","","","no","Sheriff","1900-01-01","1","1","354","11","20931"
"30000","60058","","NO","","","no","Sheriff","1900-01-01","1","1","380","11","20932"
"30000","60250","","NO","","","no","Member School Board","1900-01-01","1","1","95","10","20933"
"30000","60288","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","124","18","20934"
"30000","60030","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","50","18","20935"
"30000","60077","","NO","","","no","Member House of Delegates","1900-01-01","1","1","44","8","20936"
"30000","60077","","NO","","","no","Member House of Delegates","1900-01-01","1","1","227","8","20937"
"30000","60270","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","4","18","20938"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","86","8","20939"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","173","8","20940"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","176","8","20941"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","179","8","20942"
"30000","60024","","NO","","","no","Member House of Delegates","1900-01-01","1","1","182","8","20943"
"30000","60072","","NO","","","no","Member House of Delegates","1900-01-01","1","1","377","8","20944"
"30000","60195","","NO","","","no","Member School Board","1900-01-01","1","1","76","28","20945"
"30000","60170","","NO","","","no","Member Board of Supervisors","1900-01-01","1","1","187","18","20946"
"30000","60046","","NO","","","no","Member House of Delegates","1900-01-01","1","1","342","8","20947"
"30000","60081","","NO","","","no","Member School Board","1900-01-01","1","1","48","28","20948"
"30000","60081","","NO","","","no","Member School Board","1900-01-01","1","1","51","28","20949"
"30000","60110","","NO","","","no","Member House of Delegates","1900-01-01","1","1","61","8","20950"
"30000","60110","","NO","","","no","Member House of Delegates","1900-01-01","1","1","308","8","20951"
